timestamp, temperature.gpu, power.draw [W], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks.current.sm [MHz], clocks_event_reasons.active
2026/05/01 20:31:48.658, 82, 66.19 W, 49 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:49.161, 82, 64.31 W, 52 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:49.662, 83, 66.86 W, 50 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:50.163, 83, 67.19 W, 53 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:50.664, 83, 62.56 W, 49 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:51.165, 82, 66.55 W, 47 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:51.666, 81, 61.67 W, 47 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:52.169, 82, 61.89 W, 44 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:52.669, 82, 62.99 W, 49 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:53.169, 82, 66.87 W, 50 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:53.679, 83, 64.53 W, 49 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:54.189, 81, 53.53 W, 41 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:54.689, 82, 64.66 W, 48 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:55.197, 78, 50.06 W, 12 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:55.708, 81, 68.21 W, 53 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:56.223, 85, 75.27 W, 60 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:56.738, 86, 84.61 W, 73 %, 2430 MHz, 8001 MHz, 2430 MHz, 0x0000000000000004
2026/05/01 20:31:57.252, 85, 78.58 W, 75 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000004
2026/05/01 20:31:57.767, 86, 81.41 W, 70 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 20:31:58.268, 86, 86.37 W, 76 %, 2430 MHz, 8001 MHz, 2430 MHz, 0x0000000000000004
2026/05/01 20:31:58.770, 86, 84.65 W, 77 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 20:31:59.271, 86, 85.90 W, 73 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 20:31:59.772, 86, 86.76 W, 76 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 20:32:00.279, 86, 86.11 W, 71 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000004
2026/05/01 20:32:00.789, 87, 86.21 W, 78 %, 2430 MHz, 8001 MHz, 2430 MHz, 0x0000000000000004
2026/05/01 20:32:01.299, 86, 85.49 W, 80 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:32:01.799, 87, 84.92 W, 82 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:32:02.300, 87, 85.02 W, 82 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:32:02.801, 86, 77.80 W, 82 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:32:03.304, 86, 81.98 W, 77 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:32:03.815, 81, 68.49 W, 20 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:04.330, 83, 69.61 W, 55 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:04.832, 86, 81.49 W, 68 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 20:32:05.333, 86, 79.22 W, 63 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:05.835, 87, 82.34 W, 69 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:06.350, 86, 80.11 W, 67 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:06.863, 86, 81.42 W, 68 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:07.365, 87, 81.63 W, 67 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:07.870, 87, 82.26 W, 68 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:08.370, 86, 78.30 W, 70 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:32:08.880, 86, 79.91 W, 69 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:09.387, 87, 81.25 W, 69 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000000
2026/05/01 20:32:09.890, 87, 79.40 W, 67 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:10.390, 86, 83.31 W, 74 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:32:10.892, 87, 82.27 W, 70 %, 2430 MHz, 8001 MHz, 2430 MHz, 0x0000000000000020
2026/05/01 20:32:11.393, 86, 79.43 W, 70 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:32:11.907, 87, 80.93 W, 68 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000000
2026/05/01 20:32:12.407, 87, 81.73 W, 75 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:32:12.921, 81, 78.11 W, 36 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:13.435, 87, 83.31 W, 73 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000000
2026/05/01 20:32:13.948, 87, 83.29 W, 73 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:32:14.464, 87, 81.81 W, 78 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:32:14.977, 87, 81.24 W, 71 %, 2430 MHz, 8001 MHz, 2430 MHz, 0x0000000000000020
2026/05/01 20:32:15.480, 87, 81.66 W, 75 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:32:15.990, 87, 81.55 W, 75 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:32:16.490, 87, 81.57 W, 76 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:32:16.991, 87, 81.39 W, 76 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:32:17.501, 87, 80.80 W, 73 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:32:18.010, 86, 78.71 W, 64 %, 2430 MHz, 8001 MHz, 2430 MHz, 0x0000000000000020
2026/05/01 20:32:18.517, 87, 82.60 W, 74 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:32:19.033, 85, 81.03 W, 72 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:32:19.533, 86, 80.60 W, 76 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:32:20.038, 87, 80.81 W, 76 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:32:20.542, 86, 76.46 W, 70 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:32:21.055, 81, 49.28 W, 40 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:21.568, 80, 46.68 W, 35 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:22.083, 79, 47.68 W, 35 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:22.596, 79, 46.74 W, 35 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:32:23.097, 78, 39.97 W, 37 %, 2220 MHz, 8001 MHz, 2220 MHz, 0x0000000000000001
2026/05/01 20:32:23.601, 77, 37.93 W, 34 %, 2190 MHz, 8001 MHz, 2190 MHz, 0x0000000000000001
2026/05/01 20:32:24.110, 77, 35.68 W, 33 %, 2085 MHz, 8001 MHz, 2085 MHz, 0x0000000000000001
2026/05/01 20:32:24.611, 76, 34.44 W, 33 %, 2040 MHz, 8001 MHz, 2040 MHz, 0x0000000000000001
2026/05/01 20:32:25.121, 76, 33.61 W, 33 %, 1965 MHz, 8001 MHz, 1965 MHz, 0x0000000000000001
2026/05/01 20:32:25.631, 76, 31.71 W, 36 %, 1905 MHz, 8001 MHz, 1905 MHz, 0x0000000000000001
2026/05/01 20:32:26.137, 74, 26.39 W, 3 %, 1725 MHz, 8001 MHz, 1725 MHz, 0x0000000000000001
2026/05/01 20:32:26.642, 73, 16.93 W, 5 %, 1470 MHz, 8001 MHz, 1470 MHz, 0x0000000000000001
2026/05/01 20:32:27.157, 73, 16.28 W, 3 %, 1140 MHz, 8001 MHz, 1140 MHz, 0x0000000000000001
2026/05/01 20:32:27.666, 72, 13.06 W, 2 %, 960 MHz, 6001 MHz, 960 MHz, 0x0000000000000001
2026/05/01 20:32:28.169, 72, 12.13 W, 2 %, 810 MHz, 6001 MHz, 810 MHz, 0x0000000000000001
2026/05/01 20:32:28.682, 71, 12.16 W, 3 %, 630 MHz, 6001 MHz, 630 MHz, 0x0000000000000001
2026/05/01 20:32:29.185, 71, 12.15 W, 3 %, 480 MHz, 6001 MHz, 480 MHz, 0x0000000000000001
2026/05/01 20:32:29.692, 71, 12.03 W, 3 %, 405 MHz, 6001 MHz, 405 MHz, 0x0000000000000001
2026/05/01 20:32:30.195, 70, 11.95 W, 0 %, 315 MHz, 6001 MHz, 315 MHz, 0x0000000000000001
2026/05/01 20:32:30.696, 70, 10.94 W, 0 %, 270 MHz, 810 MHz, 270 MHz, 0x0000000000000001
2026/05/01 20:32:31.200, 70, 8.38 W, 0 %, 210 MHz, 810 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:31.712, 70, 8.57 W, 0 %, 210 MHz, 810 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:32.227, 70, 8.57 W, 0 %, 210 MHz, 810 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:32.733, 69, 3.78 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:33.235, 69, 3.78 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:33.745, 68, 2.63 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:34.257, 68, 2.63 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:34.761, 68, 2.64 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:35.269, 68, 2.64 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:35.777, 67, 2.62 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:36.292, 67, 2.62 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:36.794, 67, 2.55 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:37.303, 67, 2.55 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:37.818, 66, 2.63 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:38.334, 66, 2.63 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:38.840, 66, 2.63 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:39.346, 66, 2.63 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:39.851, 66, 2.56 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:40.352, 65, 2.68 W, 8 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:40.861, 65, 3.56 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:41.367, 65, 4.78 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:41.868, 65, 4.10 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:42.380, 65, 6.11 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:42.884, 65, 4.42 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:43.384, 65, 4.45 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:43.893, 64, 4.45 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:44.402, 64, 2.53 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:44.917, 64, 2.53 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:45.419, 64, 2.45 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:45.929, 63, 2.45 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:46.434, 63, 2.46 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:46.942, 63, 2.46 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:47.448, 63, 2.45 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:47.953, 63, 2.45 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:48.459, 63, 2.44 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:48.963, 63, 2.44 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:49.476, 63, 2.44 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:49.986, 62, 2.44 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:50.494, 62, 2.42 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:51.002, 62, 2.42 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:51.512, 62, 2.41 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:52.027, 62, 2.41 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:52.528, 62, 2.39 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:53.039, 62, 2.39 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:53.546, 62, 2.37 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:54.047, 61, 2.37 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:54.557, 61, 2.45 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:55.065, 61, 2.45 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:55.568, 61, 2.52 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:56.077, 61, 2.52 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:56.579, 61, 2.45 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:57.084, 61, 2.45 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:57.593, 61, 2.37 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:58.109, 60, 2.37 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:58.623, 60, 2.36 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:59.137, 60, 2.36 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:32:59.644, 60, 2.36 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:00.159, 60, 2.36 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:00.669, 60, 2.35 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:01.177, 60, 2.35 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:01.683, 60, 2.33 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:02.192, 59, 2.33 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:02.696, 59, 2.32 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:03.201, 59, 2.32 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:03.705, 59, 2.31 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:04.214, 59, 2.31 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:04.715, 59, 2.30 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:05.223, 59, 2.30 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:05.736, 59, 2.30 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:06.251, 59, 2.30 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:06.767, 59, 2.29 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:07.269, 59, 2.29 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:07.775, 59, 2.28 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:08.282, 58, 2.28 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:08.793, 58, 2.28 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:09.306, 58, 2.28 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:09.809, 58, 2.27 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:10.310, 58, 2.27 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:10.814, 58, 2.24 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:11.319, 58, 2.24 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:11.819, 58, 2.24 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:12.329, 58, 2.24 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:12.844, 58, 2.24 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:13.349, 58, 2.24 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:13.858, 58, 2.23 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:14.365, 57, 2.23 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:14.867, 57, 2.21 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:15.370, 57, 2.21 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:15.886, 57, 2.20 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:16.393, 57, 2.20 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:16.906, 57, 2.20 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:17.419, 57, 2.19 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:17.929, 57, 2.19 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:18.437, 57, 2.18 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:18.938, 57, 2.18 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:19.440, 57, 2.17 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:19.943, 57, 2.17 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:20.455, 57, 2.15 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:20.959, 56, 2.15 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:21.473, 56, 2.21 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:21.988, 56, 2.21 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:22.496, 56, 2.26 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:23.005, 56, 2.26 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:23.511, 56, 2.20 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
2026/05/01 20:33:24.026, 56, 2.20 W, 0 %, 210 MHz, 405 MHz, 210 MHz, 0x0000000000000001
